time_step,topic,uid,real_comments,profile_text,batch_mf,pre_pos,pre_neu,pre_neg,dist_t0_pos,dist_t0_neu,dist_t0_neg,dist_t1_pos,dist_t1_neu,dist_t1_neg,dist_t2_pos,dist_t2_neu,dist_t2_neg,dist_t3_pos,dist_t3_neu,dist_t3_neg,dist_t4_pos,dist_t4_neu,dist_t4_neg,dist_t5_pos,dist_t5_neu,dist_t5_neg,dist_t6_pos,dist_t6_neu,dist_t6_neg,dist_t7_pos,dist_t7_neu,dist_t7_neg,dist_t8_pos,dist_t8_neu,dist_t8_neg,dist_t9_pos,dist_t9_neu,dist_t9_neg,dist_t10_pos,dist_t10_neu,dist_t10_neg
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,2682256181,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,虽是体制拥护派，但对经济政策持批评态度，关注市场秩序和法治恢复逻辑缜密，关注民生，精英视角，底层共情，自我中心该用户表现出对经济政策和市场秩序的深刻关注，倾向于理性分析问题，同时关注民生和底层共情。在表达上，他展现出精英视角和自我中心的特征。在舆论环境中，他既是信息的传播者，也是意见的引领者，具有较高的活跃度和影响力。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1915184155,不会吧？,转发内容多为实用信息和生活技巧，显示对日常生活细节的关注，但未表现出明显的政治立场情绪宣泄，关注民生，精英视角，底层共情该用户关注日常生活，转发实用信息和生活技巧，表现出对日常生活的热爱和对细节的关注。在政治立场方面，没有明显的倾向，更倾向于关注个人生活和社会现象。语言风格偏向于情绪宣泄和关注民生，体现出对生活的积极态度和对社会现象的敏感。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,2243059411,真的假的？,用户表现出对现状的不满和对传统观念的质疑，但缺乏明确的立场和主张情绪宣泄，阴阳怪气，关注民生，自我中心该用户对现状持有一定的批评态度，但缺乏明确的立场和主张。他关注个人兴趣和娱乐，喜欢分享生活中的点滴，同时也对一些社会现象表示不满。在表达上，他倾向于情绪宣泄和阴阳怪气，但同时也关注民生问题。他的语言风格以自我为中心，表现出对现状的不满和对传统观念的质疑。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1876078803,？？？？,对科技产品持开放态度，但对社会现象和政策有个人见解关注民生，精英视角，自我中心，情绪宣泄，宏大叙事该用户关注科技动态，对新产品和技术持开放态度，同时在个人生活中表现出对家庭和工作的重视。他善于表达个人情感，同时对社会现象和政策有自己的见解。在社交网络上，他活跃度高，乐于分享个人经历和观点，展现出自我中心的特征。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1572918213,真的吗？,关注移民政策、环保问题，对现状持批评态度，但未表现出极端反对情绪宣泄，宏大叙事，关注民生，政治隐喻，攻击性强该用户关注社会问题，尤其是移民政策和环境污染，对现状持批评态度。在表达上，倾向于情绪宣泄和宏大叙事，关注民生问题，并使用政治隐喻进行表达。该用户在社交媒体上活跃度高，经常转发和评论相关话题，表现出对环境和社会变革的追求。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1097923997,真的假的？,对日常生活持有积极态度，对体制有基本认同，但对社会现象持有批判性思考情绪宣泄，乐观积极，关注民生，自我中心该用户对日常生活持有积极态度，乐于分享个人经历和情感体验，对体制有基本认同，但对社会现象持有批判性思考。在表达上，善于用情绪化的语言表达个人感受，同时关注民生问题，表现出一定的自我中心倾向。在面对不同类型的事件时，预期会以个人情感体验为出发点，表达自己的观点和态度。语言风格特征为乐观积极，但有时会带有情绪化的表达。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1592400644,真的吗？那真是她最后一条微博跟世界告别？,转发迷信类内容，但同时也关注社会现象和消费话题，表现出对现实生活的关注。情绪宣泄，关注民生，自我中心，宏大叙事，阴阳怪气该用户表现出对现实生活的关注，同时带有一定的迷信倾向。在转发内容中，他/她既关注社会现象和消费话题，也转发迷信类内容。在表达上，他/她倾向于情绪宣泄和自我中心，同时也会进行宏大叙事。他/她的行为表现出对个人利益的追求，同时也关注民生问题。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1750029603,真的假的？,关注民生，对现有体制有一定认同，但对社会问题持批判态度情绪宣泄，关注民生，精英视角，自我中心，悲观抱怨该用户关注社会民生，对社会问题有自己独到的见解，同时关注个人成长与价值实现。在表达上，既有情绪宣泄的一面，也有理性分析的一面。对社会现状持有批判态度，但同时也表现出对未来的担忧和迷茫。语言风格上，既有自我中心的倾向，也有对民生问题的关注。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1805425287,不会吧[吃惊],关注民生，对现有体制有一定认同，但对社会问题持批判态度情绪宣泄，关注民生，精英视角，自我中心，悲观抱怨该用户关注社会民生，对社会问题有自己独到的见解，同时关注个人成长与价值实现。在表达上，既有情绪宣泄的一面，也有理性分析的一面。对社会现状持有批判态度，但同时也表现出对未来的担忧和迷茫。语言风格上，既有自我中心的倾向，也有对民生问题的关注。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
0,【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！@济南草根新闻 @草根功仔 @小豆豆往前走,1678457617,求证。。。,对日常生活持有积极态度，对体制有基本认同，但对社会现象持有批判性思考情绪宣泄，乐观积极，关注民生，自我中心该用户对日常生活持有积极态度，乐于分享个人经历和情感体验，对体制有基本认同，但对社会现象持有批判性思考。在表达上，善于用情绪化的语言表达个人感受，同时关注民生问题，表现出一定的自我中心倾向。在面对不同类型的事件时，预期会以个人情感体验为出发点，表达自己的观点和态度。语言风格特征为乐观积极，但有时会带有情绪化的表达。,,0.0,1.0,0.0,0.0,0.4375,0.5625,0.125,0.375,0.5,0.0625,0.3125,0.625,0.0,0.25,0.75,0.1875,0.25,0.5625,0.125,0.25,0.625,0.4375,0.125,0.4375,0.125,0.3125,0.5625,0.0625,0.3125,0.625,0.0625,0.4375,0.5,0.125,0.25,0.625
