time_step,topic,uid,real_comments,profile_text,batch_mf,pre_pos,pre_neu,pre_neg,dist_t0_pos,dist_t0_neu,dist_t0_neg,dist_t1_pos,dist_t1_neu,dist_t1_neg,dist_t2_pos,dist_t2_neu,dist_t2_neg,dist_t3_pos,dist_t3_neu,dist_t3_neg,dist_t4_pos,dist_t4_neu,dist_t4_neg,dist_t5_pos,dist_t5_neu,dist_t5_neg,dist_t6_pos,dist_t6_neu,dist_t6_neg,dist_t7_pos,dist_t7_neu,dist_t7_neg,dist_t8_pos,dist_t8_neu,dist_t8_neg,dist_t9_pos,dist_t9_neu,dist_t9_neg,dist_t10_pos,dist_t10_neu,dist_t10_neg
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1638781994,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,虽是体制拥护派，但对经济政策持批评态度，关注市场秩序和法治恢复逻辑缜密，关注民生，精英视角，底层共情，自我中心该用户表现出对经济政策和市场秩序的深刻关注，倾向于理性分析问题，同时关注民生和底层共情。在表达上，他展现出精英视角和自我中心的特征。在舆论环境中，他既是信息的传播者，也是意见的引领者，具有较高的活跃度和影响力。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1957120314,必须转！,对新技术和产品持积极态度，但对某些社会议题表现出批判性思考情绪宣泄，关注民生，精英视角，自我中心，逻辑缜密该用户对新技术和产品表现出浓厚的兴趣，乐于分享和体验。在表达个人观点时，既关注民生问题，又保持一定的精英视角。对社会议题持有批判性思考，但总体上倾向于温和建制派立场。在语言风格上，逻辑性强，但有时会表现出情绪化的倾向。作为高频活跃者，该用户在社交媒体上积极参与讨论，并具有一定的影响力。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1311175582,转发微博。,对奢侈品品牌和官方活动有较高兴趣，但转发内容中未表现出明显的反讽或反对态度情绪宣泄，关注民生，精英视角，自我中心该用户对奢侈品品牌和官方活动有较高的兴趣，转发内容多与时尚、品牌相关，同时关注民生话题。在表达上，倾向于情绪宣泄和自我中心，表现出一定的精英视角。在舆论环境中，可能扮演着意见领袖的角色，对品牌和官方活动的态度可能对周围人产生影响。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1873896675,转发微博。,关注社会问题，对官方和体制持有一定程度的质疑和批评情绪宣泄，反讽嘲弄，关注民生，自我中心该用户关注社会问题，对官方和体制持有一定程度的质疑和批评。在表达上，他倾向于情绪宣泄和反讽嘲弄，同时关注民生问题，并表现出一定的自我中心倾向。他具有较高的活跃度，积极参与社会议题的讨论，希望通过舆论推动社会变革。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1130384290,转发微博。,频繁发布个人生活动态，转发内容多样，但缺乏明确的政治立场情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户似乎更关注个人生活，频繁发布与生日相关的动态，同时转发内容涉及娱乐、社会现象等，表现出对生活的关注和对周围世界的参与。在表达上，既有情绪宣泄的一面，也有对民生和精英视角的关注，显示出其复杂的人格特质。在面对不同类型的事件时，可能更倾向于表达个人感受而非明确的政治立场，语言风格特征表现为既情绪化又关注社会现象。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1734021403,转发微博。,频繁发布个人生活动态，转发内容多样，但缺乏明确的政治立场情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户似乎更关注个人生活，频繁发布与生日相关的动态，同时转发内容涉及娱乐、社会现象等，表现出对生活的关注和对周围世界的参与。在表达上，既有情绪宣泄的一面，也有对民生和精英视角的关注，显示出其复杂的人格特质。在面对不同类型的事件时，可能更倾向于表达个人感受而非明确的政治立场，语言风格特征表现为既情绪化又关注社会现象。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1759897821,转发微博。,转发内容多涉及官方和正面信息，显示对体制的认同，但偶尔转发涉及社会问题的内容，可能对某些政策或现象持有保留态度情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户对体制持有一定程度的认同，但同时也关注社会问题，转发内容多涉及官方和正面信息，显示对群体压力的敏感性。在表达上，倾向于情绪宣泄和关注民生，同时具有精英视角和底层共情的特点。在政治倾向上，可能表现为对体制的复杂性有认识，对不同类型事件可能既有支持也有批判，语言风格特征为情绪化且关注社会现实。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1734021403,转发微博。,对体制和政策持有批判态度，但未表现出极端反对情绪宣泄，反讽嘲弄，攻击性强，关注民生，自我中心该用户对体制和政策持有批判态度，经常转发和评论与政治和社会问题相关的微博。其表达方式以情绪宣泄和反讽为主，关注民生问题，并表现出一定的自我中心倾向。在社交媒体上，该用户活跃度高，经常参与讨论，对现实问题有较强的反应和表达欲望。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,2009002945,转发微博。,频繁发布个人生活动态，转发内容多样，但缺乏明确的政治立场情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户似乎更关注个人生活，频繁发布与生日相关的动态，同时转发内容涉及娱乐、社会现象等，表现出对生活的关注和对周围世界的参与。在表达上，既有情绪宣泄的一面，也有对民生和精英视角的关注，显示出其复杂的人格特质。在面对不同类型的事件时，可能更倾向于表达个人感受而非明确的政治立场，语言风格特征表现为既情绪化又关注社会现象。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【视频-C罗职业生涯任意球集锦 天王绝技演暴力美学】身体素质惊人、球技绝佳，左右脚均衡，就连头球不逊于高中锋……那么C罗的任意球技术又如何呢？答案当然不容置疑，皇马天王的任意球绝技不输给任何一位大师，一起欣赏一下C罗职业生涯的精彩任意球吧。http://t.cn/a9Qywy,1761099620,转发微博。,虽表现出对生活的热爱，但转发内容中透露出对现实的不满和对秩序的渴望情绪宣泄，宏大叙事，关注民生，自我中心，悲观抱怨该用户表现出对生活的热爱和对个人情感的强烈表达，同时在转发和评论中透露出对现实的不满和对秩序的渴望。他关注民生，但同时也表现出自我中心的倾向。在语言风格上，他倾向于情绪宣泄和宏大叙事，同时关注民生问题。他是一位高频活跃者，但他的观点和态度可能较为消极和混沌。,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0625,0.0625,0.875,0.0625,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0625,0.9375,0.0,0.0,0.9375,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
