time_step,topic,uid,real_comments,profile_text,batch_mf,pre_pos,pre_neu,pre_neg,dist_t0_pos,dist_t0_neu,dist_t0_neg,dist_t1_pos,dist_t1_neu,dist_t1_neg,dist_t2_pos,dist_t2_neu,dist_t2_neg,dist_t3_pos,dist_t3_neu,dist_t3_neg,dist_t4_pos,dist_t4_neu,dist_t4_neg,dist_t5_pos,dist_t5_neu,dist_t5_neg,dist_t6_pos,dist_t6_neu,dist_t6_neg,dist_t7_pos,dist_t7_neu,dist_t7_neg,dist_t8_pos,dist_t8_neu,dist_t8_neg,dist_t9_pos,dist_t9_neu,dist_t9_neg,dist_t10_pos,dist_t10_neu,dist_t10_neg
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,2202930840,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,对官方叙事持批判态度，对历史和现实事件有个人见解情绪宣泄，反讽嘲弄，攻击性强，宏大叙事，自我中心该用户表现出强烈的个人观点和批判精神，对官方叙事和权威持有质疑态度。在表达上，善于使用反讽和情绪化的语言，对历史和现实事件有自己独特的见解。在社交网络上活跃，经常参与讨论，但同时也表现出一定的自我中心倾向。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,2653262995,[吃惊]难道2012那天真的来临？,对奢侈品品牌和官方活动有较高兴趣，但转发内容中未表现出明显的反讽或反对态度情绪宣泄，关注民生，精英视角，自我中心该用户对奢侈品品牌和官方活动有较高的兴趣，转发内容多与时尚、品牌相关，同时关注民生话题。在表达上，倾向于情绪宣泄和自我中心，表现出一定的精英视角。在舆论环境中，可能扮演着意见领袖的角色，对品牌和官方活动的态度可能对周围人产生影响。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,2251908194,转发微博,对特定艺人有高度关注和认同，可能表现出一定的粉丝倾向情绪宣泄，宏大叙事，精英视角，自我中心，盲目乐观这位用户表现出对特定艺人的强烈兴趣和追随，经常在社交媒体上分享与该艺人相关的信息。他们可能在表达上较为情绪化，倾向于使用宏大叙事和精英视角来描述自己的兴趣和经历。这位用户在社交媒体上的活跃度很高，可能是该艺人的忠实粉丝，对相关话题有较高的参与度和影响力。他们的语言风格特征包括情绪宣泄和盲目乐观，可能对个人兴趣和偶像的追随有着极高的忠诚度。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,1728653715,希望一切安好,转发内容多样，包括官方内容、正能量内容、生活感悟等，显示对体制的认同，但对一些社会现象持幽默态度情绪宣泄，关注民生，精英视角，幽默风趣，自我中心该用户关注社会现象，转发内容多样，包括官方内容、正能量内容、生活感悟等，显示对体制的认同。在表达上，喜欢用幽默的方式看待问题，同时关注民生，具有一定的精英视角。在语言风格上，幽默风趣，但有时也表现出自我中心的特点。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,2919247280,哇靠。这也太恐怖了吧。,虽是体制拥护派但对娱乐内容有较高兴趣情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户表现出对娱乐内容的高度关注，同时在转发和评论中体现出对社会热点和民生问题的关注。其表达风格多样，既有情绪宣泄，也有对民生问题的关注，显示出自我中心的倾向。在活跃度方面，该用户表现出高频活跃的特点，可能是社交媒体上的活跃分子。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,2084074467,[蜡烛]希望一切安好,转发内容多为娱乐性内容，表达上缺乏明确的政治立场，更倾向于娱乐和轻松话题。情绪宣泄，盲目乐观，关注民生，自我中心该用户在社交媒体上表现出较高的活跃度，转发内容多为娱乐、搞笑和轻松话题，表达上倾向于情绪化和自我中心。在政治和社会议题上，该用户表现出消极和混沌的态度，更关注个人情感体验而非深层次的社会问题。语言风格上，该用户喜欢使用情绪化的词汇和表达方式，同时也会关注民生问题，但整体上缺乏明确的政治立场。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,1955849371,转发微博,对林志颖等偶像的喜爱表现为对特定群体的认同情绪宣泄，关注民生，精英视角，底层共情该用户表现出对特定偶像的强烈喜爱，并通过转发和评论相关内容来展示自己的支持。在表达上，既有情绪化的宣泄，也关注民生问题，同时展现出精英视角和底层共情。用户在社交媒体上活跃，积极参与相关话题的讨论，表现出对特定群体的强烈认同。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,2113225191,转发微博。,对某些事件表现出批判态度，但对其他内容则较为中立情绪宣泄，关注民生，自我中心，宏大叙事，攻击性强该用户在社交媒体上表现出较高的活跃度，对各种社会现象和个人情感有着强烈的表达欲望。他关注民生，对社会事件持有批判态度，但同时也表现出一定的自我中心倾向。在语言风格上，他倾向于使用情绪化的表达，并喜欢在宏大叙事的背景下讨论问题。尽管对权威和体制持有一定程度的怀疑，但他也愿意参与社会讨论，并在某些问题上表现出积极的参与态度。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,1440396045,//@DK新围佬辉记: [吃惊]难道2012那天真的来临？,转发内容多为正面，对官方和名人言论持认同态度，但未表现出强烈的政治立场情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户关注个人成长与幸福，对生活充满热情。转发内容多为正面，对官方和名人言论持认同态度，但未表现出强烈的政治立场。在表达上，既有情绪宣泄的一面，也关注民生问题，同时展现出精英视角和底层共情。在社交活动中，该用户较为活跃，但并非意见领袖。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,【广东河源4.8级地震已发生30次余震】今晨2时34分，广东河源市东源县发生4.8级地震。根据震源区的台站测定，至16日04时00分，发生余震30次，最大余震2.6级。广东省地震工作组已抵达河源，参加在应急指挥中心召开的市防抗救工作领导小组会议。 http://t.cn/zO2xKEA 30次余震，好恐怖啊！,1851081794,@mamamia78 @mamamia78 不要去啊…,情绪宣泄，攻击性强，关注民生，逐利投机者该用户表现出强烈的逐利倾向，频繁转发与促销、抽奖、优惠相关的微博，显示其对个人利益的关注。在表达上，倾向于情绪化的宣泄和攻击性语言，同时关注民生话题。该用户在社交媒体上活跃度高，可能是为了获取利益或吸引关注。,,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
